genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
BRPF1	-0.659569554920241	8.2469595349572	-12.2630189018205	4.95591028585216e-32	5.76268637889786e-32	60.5637761326017
ZMAT3	-0.688774307708025	7.72371678606873	-12.094544802997	2.903187355334e-31	3.33699696015403e-31	58.8059868096602
ZBTB43	-0.661924104934396	7.08062430087516	-11.8759765108356	2.8038938070979e-30	3.18624296261125e-30	56.5515368888601
HIST1H1C	1.84767291230034	8.98103132498788	11.7975647917053	6.28036023433537e-30	7.05658453296109e-30	55.7499956748004
ZNF639	-0.225685097598897	5.96366382657954	-11.4149012853034	3.04217220894509e-28	3.38019134327232e-28	51.8942115868702
FOXO3	0.830731223084248	9.98923402267527	10.0566248076952	1.34604308441828e-22	1.47916822463548e-22	38.9919517189341
ZNF142	0.245604176202286	6.52650494311098	9.94704537774557	3.63656312511093e-22	3.95278600555536e-22	38.0067860937571
MST1R	0.637699287066592	7.66593060663699	9.81063026180922	1.23843429971291e-21	1.33164978463754e-21	36.7924127257585
TERF2IP	0.546144347846042	9.3423123170997	9.78624601570784	1.5395533372941e-21	1.63782269924904e-21	36.5767601862553
ZC3H11A	0.567144189110884	8.78493107527114	9.58385897615299	9.22083230877339e-21	9.70613927239304e-21	34.803581939117
PHF21A	0.39525870898293	8.16276211477459	8.76768036973237	9.27887499228458e-18	9.66549478362977e-18	27.9623476410988
FOXK2	0.510511516429686	8.78299373604596	8.4136903995642	1.59272436792203e-16	1.6419838844557e-16	25.1537972871323
CSDE1	0.563324757546637	10.361243643377	8.21317579828768	7.63588471943074e-16	7.79171910145993e-16	23.6066352779764
UBR4	0.445469600099047	9.59533498543848	7.8464630235974	1.23698983806671e-14	1.24948468491587e-14	20.8602876574361
ZKSCAN4	0.163956111688589	6.87016248417639	5.41067684872312	8.09477013501208e-08	8.09477013501208e-08	5.48989985603711
