ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
127	206042_x_at	1.58925584376183	8.41842492196435	13.8448094347235	1.36728284253197e-39	1.74171666892933e-39	78.2858407707736
252	211996_s_at	1.96855015363257	9.58139144895194	13.8303189584358	1.6135429090858e-39	2.05488578780197e-39	78.1209782835616
2987	MATK	0.729312434635879	7.60816628116563	13.8250379375212	1.71388043904872e-39	2.18210550744863e-39	78.0609221463518
4774	VPS53	-0.475050906793306	5.78290681930341	-13.8160661753079	1.89878745136745e-39	2.41690543925669e-39	77.9589284961469
1108	ASCL1	-0.829958374862662	7.14165099732601	-13.8094920517901	2.04677152428263e-39	2.60459848788155e-39	77.8842189872228
3597	PLCH2	0.692213912693571	6.53158821150734	13.8078775912117	2.084836446678e-39	2.65235437717984e-39	77.8658754741081
4866	ZMIZ2	0.676656435835119	8.35191766116937	13.8067803185499	2.11110900398878e-39	2.6850871471948e-39	77.8534090428456
1569	CHP2	-0.471599336806668	6.48415558196394	-13.7961995109544	2.3819941850727e-39	3.02884202683633e-39	77.7332302087829
2007	EPN1	0.785745092758374	7.54797936241964	13.792999477004	2.4705433904929e-39	3.14062901416236e-39	77.6968953138148
4348	ST8SIA2	-0.411368751657017	5.74487433547039	-13.7659116741597	3.36420044415547e-39	4.27557247083304e-39	77.3895439072732
1172	AZI1	0.703871063469108	6.60115670301702	13.7651507435788	3.39348695056611e-39	4.31168352258142e-39	77.3809156537004
1927	DVL3	0.511896245129583	7.37855022003993	13.7643758428899	3.42357208945045e-39	4.34879046590004e-39	77.3721293087121
1398	CAMK1G	-0.395795550751574	6.61986059510105	-13.7608998084231	3.56182929977885e-39	4.5232485195135e-39	77.3327196265606
3723	PROP1	-0.688434850704648	6.94143914678325	-13.7504535313116	4.01168879484641e-39	5.09322607210004e-39	77.2143232687932
2092	FBXO38	-0.9548844344272	7.86344505686449	-13.7498778221376	4.03806441038172e-39	5.12539521769931e-39	77.2077999680183
2742	KIR2DS5	-0.707024923419984	7.15423902435966	-13.7362234002298	4.71684220752482e-39	5.98540983949978e-39	77.0531349438735
2081	FARSA	1.26033609656188	8.05899231103518	13.7309952397896	5.00583835476739e-39	6.35049858052154e-39	76.9939413785484
2171	FUT6	-0.654499912645099	6.19985582723861	-13.7304289077073	5.03818311708034e-39	6.38989078263848e-39	76.9875302067198
3865	RC3H2	1.34721616726796	8.30302572100847	13.7141804242506	6.06030139963574e-39	7.68426306832664e-39	76.8036619639148
3296	NPAS1	-0.749953393192802	5.70701822618808	-13.7069253724002	6.58102458298969e-39	8.34238168847038e-39	76.7216092023902
4384	SYDE1	-0.578052805133563	9.2989982105527	-13.6927064401528	7.73428626207935e-39	9.80178915717599e-39	76.5608784734482
1936	ECE1	0.705765807494242	7.76519973071029	13.6879660009472	8.16186489901556e-39	1.03410137474062e-38	76.507316649095
3433	P2RX1	-0.510071342394478	7.59870413401047	-13.6817566134808	8.75774459774442e-39	1.10931431571429e-38	76.4371755272926
4010	RTCD1	1.27813505393215	8.16865134055412	13.6696868683945	1.00427446496958e-38	1.27175489796199e-38	76.3008950988667
1832	DEF8	0.994874218895951	7.69215166548551	13.6600567912927	1.12013338663584e-38	1.4181083880013e-38	76.1922172529874
3048	MKS1	-0.631880838034542	7.90019130339924	-13.6540345743911	1.19925496388333e-38	1.51788868090793e-38	76.1242803456418
3924	RNF13	0.956977387899926	8.67002690669627	13.6479861238928	1.28432223488945e-38	1.62514135254967e-38	76.0560671256456
2395	HAB1	1.02885215593734	8.09987921975633	13.644942421262	1.32937615586043e-38	1.68172041227927e-38	76.0217482976193
3526	PF4	-0.547182482765303	7.59359509180103	-13.6432598699874	1.35495381369327e-38	1.71363846381074e-38	76.002779074254
2687	KCNN1	-0.486961856611215	8.18970310323499	-13.6410210197002	1.38974961998763e-38	1.75719557787021e-38	75.9775404522826
2795	KRTAP5-9	-0.464951057774767	6.97262455667771	-13.6329103730613	1.52342161974609e-38	1.92571719589193e-38	75.8861315052873
3601	PLEKHA2	-0.423040075365391	5.59864383304859	-13.6271293790668	1.62644157856016e-38	2.05541606500056e-38	75.8209999382508
3199	NCAM2	-0.543956857969765	4.98457474735562	-13.6214685712706	1.73403760216518e-38	2.19083011629054e-38	75.7572399058388
1343	C6orf134	-0.599832049079382	7.6578928102555	-13.6128843587234	1.91087142461604e-38	2.41362946499699e-38	75.6605853274783
3918	RNASET2	0.556535344488577	6.47354274255765	13.6121969099853	1.92578615697855e-38	2.43184652747292e-38	75.6528466670634
3728	PRPF4	1.42740377096027	8.2824551075011	13.6113681719961	1.94392045979076e-38	2.45368055552717e-38	75.6435178423974
501	216429_at	-0.508972504218888	7.40408451152089	-13.611361371032	1.94406997860999e-38	2.45368055552717e-38	75.6434412877676
1052	APBB2	-0.712028881826778	7.06781937297406	-13.6080465713063	2.01832578905504e-38	2.54675080406945e-38	75.6061314223195
986	AIPL1	-0.404457781467556	6.20498275670275	-13.6027996082726	2.14167970018137e-38	2.70171034701122e-38	75.5470861422001
2826	LGR5	-0.868627534296364	5.03241283802681	-13.602281326741	2.15426438424747e-38	2.71689202404455e-38	75.5412546080809
3258	NFU1	1.22675690757416	8.05083107740126	13.60115797285	2.18179451608203e-38	2.75090987989925e-38	75.528615496019
4696	UBE2J1	1.11651832097488	7.96156821667482	13.5947478056457	2.34572699594264e-38	2.9568490329055e-38	75.4565062839322
4592	TRAF3IP3	-0.397581486867914	6.15179491919721	-13.5889463827874	2.50463765943181e-38	3.15635460142682e-38	75.391264104521
791	221181_at	-0.381082441230426	6.0316334135058	-13.5877003135602	2.54014388582645e-38	3.20028329405321e-38	75.377253318288
4335	SSBP3	-1.06533188691071	8.04102065072589	-13.5837282236369	2.65670668029745e-38	3.34628531378618e-38	75.3325967974224
3893	RGS3	-0.405791560079693	6.45514522848216	-13.5710742973069	3.06474001174531e-38	3.85924436860102e-38	75.1903910154888
2067	FAM176B	1.59202220044398	7.95859612154486	13.5685689622809	3.15264034945352e-38	3.96892031760968e-38	75.16224615569
3150	MYCL2	-0.590816257816325	6.19054134990956	-13.5660960632236	3.24186400315154e-38	4.08020590460347e-38	75.1344690161443
1658	COPS8	1.00943795749827	8.59775156672786	13.563732719338	3.32948347968857e-38	4.18941629894588e-38	75.1079255659176
894	ACSM5	-0.598466323315068	6.81260389823136	-13.56009823097	3.46885314662916e-38	4.36367062499314e-38	75.0671114058377
3911	RLBP1	-0.514936130276372	6.96757885864624	-13.5510251048453	3.84265104763742e-38	4.83250408571486e-38	74.9652543245257
2296	GP1BA	-0.490781710501021	7.20673696599189	-13.5510054290113	3.84350375562221e-38	4.83250408571486e-38	74.9650334874512
2905	LRRC31	-1.39446404690178	6.14683087335833	-13.5400032263079	4.35107133239045e-38	5.46928559338647e-38	74.8415801918239
3202	NCBP2	1.02426078420143	7.18358150491431	13.5337714091873	4.6676238315586e-38	5.86569873515632e-38	74.7716835131962
1806	DCAF7	0.928501345129761	7.43727749020461	13.5325676935457	4.73136014439438e-38	5.94428258222488e-38	74.7581849514931
1179	B4GALT7	0.655113569793436	6.87635372314236	13.5301289923868	4.86315711785667e-38	6.10831328812915e-38	74.7308395798794
2978	MAPKBP1	-0.584551460647738	8.33348842272096	-13.528821706017	4.93530657971303e-38	6.19736006705194e-38	74.7161821936709
2394	H2BFS	1.82481930937014	9.44600092900663	13.5241328187985	5.20296622102331e-38	6.53180511610042e-38	74.6636177080008
3035	MGAT5	-0.372977314807685	6.0895985645749	-13.5200690032635	5.44660683314758e-38	6.83593438916388e-38	74.6180702262306
1361	C8orf71	-0.21462425468378	4.49360475611183	-13.513013561223	5.89689117374099e-38	7.39919796755918e-38	74.5390137706158
2699	KDM5A	1.33040980002674	8.96773432355861	13.5044627849974	6.49255932360775e-38	8.14455130995995e-38	74.4432383859667
386	215727_x_at	-0.382909232080248	7.06454560375737	-13.4979060297574	6.98958134240855e-38	8.76581158453877e-38	74.3698245887211
2017	ERCC2	0.519565976572517	7.06034923532805	13.4921711410148	7.45525738254616e-38	9.34745468776092e-38	74.3056321762012
1429	CCDC22	0.991886855014791	6.91427142360619	13.4892268951005	7.70620426727692e-38	9.65964198943111e-38	74.2726832767362
3254	NFKB2	0.797721820142604	6.77836963054162	13.4879142995202	7.82077454787102e-38	9.80076769824526e-38	74.2579956140367
3840	RARA	0.744267487014822	7.45150920330079	13.4832492992992	8.24185834648346e-38	1.03258382530125e-37	74.2058028742643
3836	RAP2A	-0.404423701537118	6.89796375883397	-13.4820351469453	8.35510711084747e-38	1.04650682372177e-37	74.1922206997409
810	221804_s_at	1.06662437314055	9.02651173557763	13.470120165352	9.55204962430902e-38	1.19612484522399e-37	74.0589759054607
4823	YKT6	1.07826380172161	7.32762882083732	13.4689160802578	9.68212298794692e-38	1.2121056148114e-37	74.0455149833201
1761	CYP17A1	-0.503537159925456	6.55882852378862	-13.4686684037959	9.7090965753725e-38	1.21517448903826e-37	74.0427462128797
2360	GRPR	-0.721770380424749	8.62741676008016	-13.4665136145928	9.94694688338491e-38	1.24462810546914e-37	74.0186592808246
3161	MYL4	-0.358165207726052	7.18976880987511	-13.4550874177919	1.13085811115618e-37	1.414646510284e-37	73.8909759925908
1852	DHPS	0.775809504471059	8.64673643228416	13.4539405444535	1.14551029701251e-37	1.43261287778273e-37	73.8781640764302
334	215329_s_at	0.768435413685634	7.25426922361817	13.4378276574538	1.37250781978904e-37	1.71606900272282e-37	73.6982404507354
3567	PIK3R2	0.591593144861156	7.24239996703378	13.4373253443131	1.38026204828346e-37	1.72532756035433e-37	73.6926336868048
1920	DTNA	-0.542869422357572	6.02717117202431	-13.4370988943345	1.38377201574521e-37	1.72927744947668e-37	73.6901061223348
4461	TDRD12	-1.13653887274724	7.15402907415559	-13.4299180385307	1.499805448252e-37	1.87380852664767e-37	73.6099702209121
2679	KCNJ5	-0.548552051752659	7.42896071695032	-13.4248248870849	1.5879284829206e-37	1.98340498245962e-37	73.5531495359303
2538	ICAM3	1.14134713109907	8.23717801482504	13.4036976931557	2.01197874266994e-37	2.51243048250493e-37	73.3176004968628
4577	TOX4	0.87733033480961	7.18020442728475	13.3990682233111	2.1190128157818e-37	2.64541908262878e-37	73.2660188800666
2158	FOXRED2	-0.82051487968139	7.2294358297351	-13.3975998411972	2.1541321525275e-37	2.68858333337187e-37	73.2496606091249
4303	SPANXC	-0.830885623715844	6.87414098980256	-13.3941411294171	2.23916127973015e-37	2.79400270822605e-37	73.2111340844309
2416	HCN4	-0.360159200131621	5.56958730000013	-13.3935155923436	2.25489255057414e-37	2.81292151511016e-37	73.2041669419026
399	215805_at	-0.510124082747972	6.44375663161624	-13.3805879759614	2.60579905111897e-37	3.24984784461694e-37	73.0602292356599
4029	SAFB	0.874877282413602	6.04574612262928	13.3599969251533	3.28027927853472e-37	4.0899999081175e-37	72.8311560951268
2062	FAM155A	-0.814637641494172	6.75854165500426	-13.3491531319164	3.70268896471755e-37	4.61551437943596e-37	72.7106141707179
888	ACP1	0.915360431404636	9.90630356854018	13.3448365643567	3.88553120512005e-37	4.84221093675405e-37	72.66264836016
1240	BTN3A2	1.63871980457586	7.6028426584886	13.3391201831022	4.141571395817e-37	5.15999059150971e-37	72.5991436363692
3920	RNF115	1.15290206250079	8.69492527144703	13.3381909720949	4.18474998396388e-37	5.2124722442717e-37	72.5888225039304
2999	MC3R	-0.36696820252012	6.30935802988858	-13.3305663673142	4.55640325163917e-37	5.67396825386879e-37	72.5041508939342
3184	NADK	0.790133187677352	6.34796084660757	13.3303878006145	4.56549015760856e-37	5.68385115387759e-37	72.5021682875104
2033	EXOSC4	1.15314265392137	8.9743669226692	13.3269280276786	4.74515597703642e-37	5.90603943727889e-37	72.463758293253
458	216132_at	-0.31388549310496	5.04133639566648	-13.3232853115721	4.94193335353193e-37	6.14940825351329e-37	72.4233244478003
2157	FOXO4	0.61313846724512	7.36689603929058	13.3084508584813	5.83078128714687e-37	7.25360351511094e-37	72.2587391838996
199	208811_s_at	1.07689409480179	8.46953430245765	13.2969294117069	6.62946635570415e-37	8.2451066961678e-37	72.1309952493671
3621	POL3S	-0.646864561056393	7.81257143744364	-13.2954288864654	6.74120019281841e-37	8.3819604713121e-37	72.1143636116997
3353	NUP214	-0.406718657983342	6.59929686478471	-13.2908477417841	7.09405860453239e-37	8.81848251293156e-37	72.0635945012421
1521	CDKN2C	0.688544625736037	8.16459831624557	13.2870132820102	7.40349850440585e-37	9.20082581428048e-37	72.021109255515
3795	PTPN7	-0.852804439472051	7.6010366439076	-13.2738236862455	8.57414591270438e-37	1.06529881309758e-36	71.8750328873305
1029	ANK1	-0.491311693343811	6.45606143082757	-13.2725438956321	8.6971050956014e-37	1.08030422862135e-36	71.86086420015
3818	RAB5C	1.05781842446647	8.50074962733232	13.2681064443443	9.13719946255599e-37	1.13468490057885e-36	71.8117438001966
4030	SAFB2	0.732924208901117	7.07995803601849	13.2515040988021	1.09895840688751e-36	1.36437660970704e-36	71.6280612515048
917	ADAMTS7	0.680964071605859	6.50650131601621	13.2438327298789	1.1967457879824e-36	1.48540808860127e-36	71.5432397869249
2992	MBD4	1.29177458660461	9.2418143559181	13.2397656868178	1.25205386602833e-36	1.55366644013563e-36	71.4982842604671
3086	MRPL11	0.939361752572422	8.70454133913835	13.2333312632289	1.34479861621417e-36	1.66833379309342e-36	71.4271794734089
1050	APAF1	-0.596061691928916	7.59957532277449	-13.2211607200151	1.5393258555731e-36	1.90918145280721e-36	71.2927498495507
4603	TRIM2	-0.448918480330864	5.84928349360607	-13.2163736570154	1.6233004659074e-36	2.01282738493538e-36	71.2398970666427
4448	TCF15	0.864745019615364	7.2746075236166	13.2155677909342	1.63787877754284e-36	2.0303942687733e-36	71.2310009576019
734	220531_at	-0.452499897202903	6.60321284824134	-13.2073548892017	1.79409094651269e-36	2.22348451474478e-36	71.1403578837101
3072	MORN1	0.703484271090115	7.86834655280989	13.2027738682912	1.88757769147153e-36	2.33875941707283e-36	71.0898150691943
4810	XPNPEP2	-0.484782074710949	7.1736072551764	-13.2004575809044	1.9366771949777e-36	2.39899331574469e-36	71.0642637336951
1007	ALK	-0.601351518284336	6.38296793250517	-13.1864774985405	2.26120949986872e-36	2.80029454232927e-36	70.9101110119133
4653	TTR	-0.542021495097915	8.06450259591441	-13.1843350580842	2.31551616978606e-36	2.86682954354465e-36	70.8864968639021
1113	ASNA1	0.928280775538955	8.90855026333207	13.175678628778	2.54848205387479e-36	3.15447290056163e-36	70.7911112253222
4865	ZMAT4	-0.740628882336011	7.40394123367022	-13.1689670209655	2.74504299632443e-36	3.39692194434937e-36	70.7171846082556
3381	OPRL1	-0.477494508142547	7.13677195797493	-13.1650072171838	2.86801693397779e-36	3.54821028145511e-36	70.673580258329
2114	FGF18	-0.422566294525095	6.0430946288784	-13.1612414523759	2.99004777452552e-36	3.6982563861182e-36	70.6321207851194
2108	FEZF2	-0.443527429595971	4.92650055057243	-13.1464045295791	3.5232527400733e-36	4.3566629626939e-36	70.4688501097765
3824	RABL4	0.87550005730826	7.6828703715313	13.1383525181086	3.85121260298445e-36	4.76100857325905e-36	70.380294790546
3574	PJA2	1.31561043364829	8.87194087300864	13.1303523454628	4.20713861507722e-36	5.19971597660282e-36	70.2923457334494
2375	GTF2H5	1.02090161193137	9.22588735251504	13.1123722487274	5.13108182235947e-36	6.34005607865327e-36	70.0948150303422
4042	SCAMP4	1.1784685836146	7.55054400260964	13.1057401203253	5.5206856939415e-36	6.81975176996024e-36	70.0219999953414
248	211825_s_at	-0.682546463419029	7.0924742983989	-13.097081810292	6.07395287563115e-36	7.50133180140447e-36	69.926976606299
2713	KIAA0415	0.592177516831063	6.64202144005225	13.0966489679814	6.10301602458407e-36	7.53534095512255e-36	69.9222273513142
4221	SLC6A13	-0.604456331477637	8.14322615482862	-13.0955149916816	6.17981477398697e-36	7.62825711731525e-36	69.9097855792644
3627	POLR1C	0.725808798483942	8.27151981726644	13.0949592842436	6.21780061873778e-36	7.67322884250928e-36	69.9036887283112
2931	LYRM2	1.24081900847509	6.36868791055586	13.0861694961607	6.85049449649266e-36	8.45190879437406e-36	69.807276254628
4611	TRMU	0.571520840260215	7.3170889924331	13.0798208800952	7.34695129338322e-36	9.06215715088967e-36	69.7376674135981
4200	SLC2A4RG	1.13768771827267	8.49457292456394	13.0774581366031	7.54072383120157e-36	9.29884566303938e-36	69.711767142645
1885	DNAJA2	1.0327632663369	7.70369555837745	13.076926104944	7.58505358524252e-36	9.3511766186918e-36	69.7059354750707
4761	VHL	-0.304482352620997	4.70072581036674	-13.063351727212	8.80815314696209e-36	1.08563564236509e-35	69.5571991724913
258	212627_s_at	0.773176075834105	8.94104721569333	13.0361143539156	1.18857308692425e-35	1.46459242938533e-35	69.2590705898581
1637	COG7	1.05412427589185	7.5557026438152	13.0356952515345	1.19406224048075e-35	1.47098939350996e-35	69.2544865639763
273	213691_at	0.583943197663571	6.93177400038378	13.0321736327705	1.24119442733485e-35	1.5286712717612e-35	69.2159720133725
2466	HNRNPA1	-1.07073804049499	7.64992225286948	-13.0114107675193	1.55920788758336e-35	1.91986215470134e-35	68.9890400641244
3367	OCM2	-0.366172771415383	6.01722649054105	-13.0083672363577	1.61219115883823e-35	1.98460611130348e-35	68.9557957795609
773	220916_at	-0.359108188558068	5.15106303461948	-13.0072223578313	1.63258232213324e-35	2.00920694353219e-35	68.9432917137996
1625	CNIH4	1.63680260699583	8.30125741959355	12.987660654221	2.02344732579883e-35	2.48962136723443e-35	68.7297592322559
4166	SLC12A3	-0.418756661208222	7.32026291908831	-12.9809520853806	2.17790277107247e-35	2.67899394648855e-35	68.6565797817137
2453	HLA-DOA	-0.492536090760219	7.4334587251205	-12.9787785291078	2.23042036274916e-35	2.74291177296014e-35	68.6328753654425
2229	GDE1	1.43723912568307	8.7257713244233	12.9783171910254	2.24172837367035e-35	2.75613194771815e-35	68.6278444416116
515	216475_at	-0.446412816067884	7.74328832240885	-12.9747073783708	2.33220235357737e-35	2.86665330347654e-35	68.5884833779919
997	AKR7A2	1.35512702467091	8.53507811616718	12.9699771302108	2.45628114223978e-35	3.01841513499117e-35	68.536916450721
2411	HCFC1R1	1.06496360972732	9.0215532658643	12.9584812862446	2.78589900841251e-35	3.422616538562e-35	68.4116474770522
2478	HOXA5	-1.25290545705036	7.32922323592906	-12.9563978114971	2.8501864511648e-35	3.50072627268875e-35	68.3889521622065
1890	DNAJC8	0.653051556083948	9.59713747436712	12.9556305748358	2.87423037082961e-35	3.52938056969881e-35	68.3805952695499
279	214147_at	-0.564779819544499	6.64939353429612	-12.9519650254785	2.99191815365593e-35	3.67298103356369e-35	68.3406740309678
3327	NRL	-0.414822977663076	6.82036237290777	-12.9445359657895	3.24535060251693e-35	3.98311353451768e-35	68.2597882438132
1360	C8orf60	-0.435268803461093	7.28836604107044	-12.9412375583203	3.36461450426941e-35	4.12846389743936e-35	68.2238861142433
1333	C4orf31	-0.900628429391948	7.10661394844176	-12.9371726918288	3.51760816035344e-35	4.31511902462031e-35	68.1796498873769
4768	VPRBP	-0.518850061588147	5.76246160029786	-12.9277816208181	3.89806274956095e-35	4.78064299474457e-35	68.0774870170133
3511	PDLIM7	0.834707415133828	6.68899909500078	12.9271212554905	3.92630748011536e-35	4.81408760282201e-35	68.0703049866943
1344	C6orf15	-0.493222125231029	7.81688896732321	-12.900609193424	5.24538742021406e-35	6.42982974090755e-35	67.7821705642423
555	216692_at	-0.689704469689545	6.86845950637887	-12.9004362644067	5.25529993820682e-35	6.44038245962334e-35	67.7802924876249
987	AJAP1	-0.446971988371985	5.76505213400305	-12.9002747508153	5.26457494582777e-35	6.45014886716002e-35	67.7785384025047
4809	XPNPEP1	0.874461037432746	7.71417681148859	12.8993145756664	5.32005080809224e-35	6.51650160971378e-35	67.7681109273113
536	216574_s_at	-0.639537251635147	6.4989232517665	-12.8925274298432	5.72913572070175e-35	7.01584790784993e-35	67.6944178232581
4579	TP53I11	-0.650651468378007	6.86328202903422	-12.8881212581157	6.01131860267041e-35	7.35958213065472e-35	67.6465909073904
1085	ARHGEF15	-0.660760705910859	7.58679215967481	-12.884275056167	6.2689209653609e-35	7.67305985353886e-35	67.6048513268464
2101	FCN2	-0.543865576996914	6.48796743353883	-12.8796489823617	6.59334777934478e-35	8.06815408223018e-35	67.554659730746
3308	NPY5R	-1.06632303868083	5.95708467905947	-12.876605304799	6.81585994482987e-35	8.33837249317969e-35	67.5216434053063
1616	CLPTM1	1.23563445000874	8.70819075018663	12.8612865958598	8.05442190254044e-35	9.85116221801182e-35	67.3555545419238
4826	YWHAE	1.68462490477088	7.25400145582172	12.8498781246002	9.12012094918149e-35	1.11518310616229e-34	67.2319492250673
4933	ZNF835	-0.604571089674125	7.63893165498374	-12.8366375107986	1.05339949303656e-34	1.28774894719144e-34	67.0885876876771
1748	CXorf36	-0.476548439628793	8.18359132610587	-12.836411040044	1.05599855731668e-34	1.29060684639892e-34	67.0861364768448
3016	MED12	0.754360723410006	8.38284652023103	12.8317457178874	1.11098230212292e-34	1.35747033699906e-34	67.0356478599936
3435	P2RX5	-0.773881475819893	7.42376355743233	-12.8288813923363	1.14614221216782e-34	1.40008470032369e-34	67.0046560532762
1648	COL6A2	1.02019850305345	7.83147014186779	12.8206220365911	1.25384874852881e-34	1.53127634554569e-34	66.915316946577
488	216366_x_at	-0.666633285265286	8.96799838904628	-12.8144146228586	1.34137403232092e-34	1.637762659334e-34	66.8481990856345
1287	C19orf2	0.903745860405831	8.98755905012609	12.8141173158333	1.34571538957431e-34	1.64265728304845e-34	66.844985003383
257	212605_s_at	1.28786089363195	8.13358135121737	12.8126750994598	1.36697426929068e-34	1.66819488396639e-34	66.82939443269
3600	PLEC1	1.46153092503675	7.32927971369734	12.8124211496861	1.37075205162087e-34	1.67239198197261e-34	66.826649323023
2480	HOXC11	-0.840852078907533	8.38914154939083	-12.8012241229533	1.54806605891459e-34	1.88825835334274e-34	66.7056504380656
3029	METTL5	1.00206025584522	9.19639973612794	12.8007682265418	1.55575021782427e-34	1.89716269465611e-34	66.7007254047367
2515	HSPC072	-0.538313674450141	7.73589633132699	-12.7965980097888	1.6278247049773e-34	1.98456417635436e-34	66.6556802856061
4873	ZNF154	-0.362417193454736	6.35094731900263	-12.7895360544828	1.75753377998474e-34	2.14217045969026e-34	66.5794226803339
2080	FARS2	-0.391149250646773	6.23127471689683	-12.7835910478421	1.87466581290014e-34	2.28437324018912e-34	66.5152487230045
1408	CASKIN2	0.485394705835596	7.45430816878932	12.7812627704736	1.92262757064775e-34	2.34223925992599e-34	66.4901214927282
4856	ZFPL1	0.734221629848816	6.52102187661687	12.7800093061554	1.94895216534844e-34	2.37372379112951e-34	66.476595160469
3272	NLRP1	-0.582015367251503	5.93289282178443	-12.7784162975566	1.98292586706533e-34	2.41450672499451e-34	66.459406068041
4298	SP3P	-0.453132898073774	5.40660309082479	-12.7735299104795	2.09085660764481e-34	2.54530104528472e-34	66.4066895176335
775	220987_s_at	-0.751234695036823	7.49887474952345	-12.7725078303436	2.11416120231988e-34	2.5730367921804e-34	66.3956646089761
3225	NDUFB3	0.952837292340293	9.35290271834509	12.7706822940215	2.15643048025237e-34	2.62383413114451e-34	66.3759745401948
3188	NAGLU	-0.35415866314045	6.20073435942033	-12.7686376058897	2.20477326390311e-34	2.68199456382206e-34	66.353923018397
3834	RANGAP1	0.984098446492379	7.79510685498404	12.7660233684872	2.26815591331134e-34	2.75841708807436e-34	66.3257325684289
2668	KCNG1	-0.455417775564963	7.17043312900771	-12.7633243145634	2.33549768095893e-34	2.83961568888435e-34	66.2966316722902
738	220644_at	-0.319209291216459	6.52748899123556	-12.7563708143654	2.51829483175887e-34	3.06111625710847e-34	66.2216793237395
1152	ATP6V0D1	0.854366969150474	10.0876699731566	12.7560784542486	2.52628488192967e-34	3.07007314064762e-34	66.2185285659998
3655	PPID	1.05309156934511	7.60550815578361	12.742642449754	2.92202977320063e-34	3.55012963099142e-34	66.0737827392161
1286	C18orf22	-0.473901852807931	6.98043447185459	-12.7360105500445	3.13952644051202e-34	3.81344003347169e-34	66.0023761467226
3149	MYCL1	-0.644952333637269	6.11879132849047	-12.7335692132324	3.22358543927728e-34	3.91458015487457e-34	65.9760963833568
4367	STX6	0.544954746301364	6.66615963789365	12.727576199721	3.43955205834524e-34	4.17581400054694e-34	65.9115993349705
4535	TMEM14B	1.15859870549906	9.38462853618246	12.7240963578243	3.571498148002e-34	4.3349387840614e-34	65.8741587475157
1120	ATF5	0.783636953839355	6.07017599122038	12.7238298753199	3.58180763530965e-34	4.34638411162606e-34	65.8712918791666
1553	CHAC1	-0.547597032272455	7.56111927703515	-12.7111736823036	4.10710244394221e-34	4.98258498847606e-34	65.7351819090224
2761	KLHL35	-0.546543509451645	7.28101213189687	-12.7040658540153	4.43502615991682e-34	5.37798571833217e-34	65.6587823648038
4583	TPM3	-0.391950154401409	5.47529697388216	-12.7040621174066	4.43520522600916e-34	5.37798571833217e-34	65.6587422090729
2064	FAM158A	0.700147224572734	8.30549575947468	12.7024902432442	4.51117435892466e-34	5.46876106333444e-34	65.641850674879
3460	PARVA	-0.755677336725483	7.87128872612368	-12.701611162298	4.55422370450999e-34	5.51959398927363e-34	65.6324046028672
2810	LCE2B	-0.26926232641353	5.39980982233487	-12.7002280991205	4.62278243719678e-34	5.60131107180576e-34	65.6175439567492
4667	TUBGCP4	-0.803151355701811	8.13180280393863	-12.6977538756044	4.74800196713999e-34	5.75162572772721e-34	65.5909618714957
4013	RUNDC3A	-0.857121713708388	6.56642904704302	-12.6957546032114	4.85164532440148e-34	5.87573618596306e-34	65.5694850881722
2750	KLF2	1.2605035488169	9.30149848814438	12.6949461203697	4.89419397460269e-34	5.92581329277874e-34	65.5608007866279
2028	ETFB	1.09638878241811	8.89673013162438	12.6924037326967	5.03042877794059e-34	6.0892717870685e-34	65.533494272949
1472	CD177	-0.75908725065857	7.56075618630573	-12.6581237630502	7.28148435662472e-34	8.81198743795348e-34	65.1656796537591
678	217453_at	-0.384443961090208	6.52637523436738	-12.6438751605965	8.48971621268382e-34	1.02716625252653e-33	65.0129987124986
1096	ARPC4	1.59128609486514	7.97314388832017	12.6413643459261	8.72241383021245e-34	1.0550618100208e-33	64.9861064195675
132	206514_s_at	-0.300369371381541	6.3842340887612	-12.632510194589	9.59481052228936e-34	1.16030266781174e-33	64.8913028344304
4710	UCP1	-0.707144407717581	5.69979822002792	-12.6317151961575	9.67726518386079e-34	1.16998751855781e-33	64.8827928434477
3097	MRPL40	0.855037216290055	8.76066406967871	12.6198043789633	1.10004627231618e-33	1.32963753003228e-33	64.7553390311576
4498	THRA	-0.389487009441666	6.38689859276751	-12.6141512105699	1.16900194303726e-33	1.41263933429649e-33	64.6948755019616
4262	SNAP25	-1.05055811538589	4.88035662738429	-12.6135177617076	1.1769916522461e-33	1.42194638349126e-33	64.6881016139689
1121	ATF6B	-0.61420646153743	8.50312171861414	-12.6057999487783	1.27881210305961e-33	1.54457989953899e-33	64.6055889044248
182	208312_s_at	-0.623321305230933	6.9581519309572	-12.6019827773642	1.33236432800612e-33	1.60886819368131e-33	64.5647917131723
4031	SAG	-0.451662833211499	7.54188624366556	-12.6002019250063	1.35810604828197e-33	1.63955128995917e-33	64.5457612436082
3103	MRPS15	0.830871693787747	8.31300217387194	12.5999294673647	1.36208775307804e-33	1.64395638900697e-33	64.5428498830422
1515	CDK5R1	-0.464549289218879	6.55141296192014	-12.5925470262531	1.47450955901437e-33	1.77920791927968e-33	64.4639810713475
3113	MS4A1	-1.28800082155913	6.99463979464604	-12.5910262566452	1.49879064479757e-33	1.80806490483517e-33	64.4477382289759
3784	PTGER3	-0.729470220441693	7.82389687136546	-12.5884920536698	1.54013946291214e-33	1.85749241864891e-33	64.4206742666429
