genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
ZSCAN12	-1.71349255520276	5.08960564802928	-40.6660036053054	1.20761526987121e-204	5.03173029113005e-204	457.537198737773
ELL2	-1.50714165884142	5.83487756807848	-40.6145634836456	2.5041687087176e-204	1.00166748348704e-203	456.80781679679
PAX4	-1.16858953510959	4.79744449755061	-40.5441095867401	6.80253127136448e-204	2.61635818129403e-203	455.808380223227
MECOM	-1.90295252751181	6.04124263975826	-40.4813507651925	1.65754897224986e-203	6.13907026759207e-203	454.917663005279
SLC26A3	-0.996003179300923	5.00560962759702	-40.3899660606274	6.06752451536884e-203	2.16697304120316e-202	453.619927285052
ZNF391	-1.97598294453672	4.95554183354503	-39.9217285466529	4.74726767091567e-200	1.63698885203989e-199	446.956943159304
ZNF334	-1.40168205444073	4.56061856644184	-39.7111278243933	9.57266996038054e-199	3.19088998679351e-198	443.952757867717
NR2C1	-1.73988778895675	7.01811659855977	-39.6086246843819	4.13723107727358e-198	1.33459067008825e-197	442.48893702406
SOHLH2	-1.80799785523321	5.56157548264251	-39.5147043817044	1.5833062291549e-197	4.94783196610906e-197	441.146754821011
PADI4	-1.36551306117873	5.10079969630312	-39.4709107296671	2.96124000687334e-197	8.97345456628284e-197	440.520612060912
ZNF717	-2.00281483200546	5.85227441409734	-39.1825455759224	1.8364222819621e-195	5.40124200577088e-195	436.392915169664
NHLH2	-1.67054798448681	5.51638044313278	-38.8258096693053	3.0648170089793e-193	8.75662002565513e-193	431.275218046528
