ID	genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
362	ATP10A	-1.15589838275341	7.07890248255951	-27.5154625714777	5.34472937583537e-121	1.26046534446784e-120	265.391994531386
557	GABRG2	-1.39895061299497	5.52934195388539	-27.5090667834491	5.8778413382339e-121	1.38330902180474e-120	265.297012736056
499	DNAI2	-1.1600527714312	5.14811286517479	-27.4501671875959	1.41074099444592e-120	3.31319254297259e-120	264.422396040699
207	216767_at	-1.15638127526368	6.87085903748468	-27.4355930291089	1.75194986122173e-120	4.10601913644514e-120	264.206003469034
96	214694_at	-1.2820777200982	7.56405586131281	-27.4307084472841	1.88386664586559e-120	4.40606827090877e-120	264.13348080422
17	NR2E1	-1.25670055097131	6.26366266833621	-27.4168433499526	2.31495572210791e-120	5.39203678482748e-120	263.927627812949
813	NR2E1	-1.25670055097131	6.26366266833621	-27.4168433499526	2.31495572210791e-120	5.39203678482748e-120	263.927627812949
470	CYP2B6	-1.26997263883788	6.41238229634893	-27.360948965846	5.31223216865249e-120	1.23479400716933e-119	263.097859478376
1079	TRAT1	-1.49753579216989	5.11145887493159	-27.3604621361	5.35079994065738e-120	1.24121015016888e-119	263.090632969513
1007	SLC6A20	-1.00406670208934	6.00684717202485	-27.3577649648425	5.56960413933143e-120	1.28932349401292e-119	263.050596310152
681	KHDRBS2	-1.13039769379676	6.52823982121959	-27.3575192536773	5.58997629108752e-120	1.29139860439001e-119	263.046949003841
445	CLEC1B	-0.909434015494942	6.45814641937764	-27.3558986229752	5.72622333382259e-120	1.32018020649433e-119	263.022892630077
375	BMX	-1.72702565628541	6.22433805710609	-27.3251052204732	9.04848193359537e-120	2.08188649366463e-119	262.565823355257
568	GLRA2	-1.50022978983451	7.44597831107193	-27.29381868069	1.44027764558447e-119	3.30708781907023e-119	262.101479384327
836	OR52A1	-1.25666335700416	6.14643529058209	-27.2602679498717	2.37085092374917e-119	5.43280009247785e-119	261.603582199125
873	PLAC4	-1.40782879136567	7.68205703884791	-27.2523584045708	2.66643289652231e-119	6.09778189669344e-119	261.486211315697
433	CETN1	-1.24988514634744	7.64354191615498	-27.2416573173245	3.12581997643115e-119	7.1339278494356e-119	261.327421107939
1084	TRPM6	-1.34604632132127	7.1597176149578	-27.2267236462989	3.90209626045204e-119	8.88767196545616e-119	261.105834078869
1078	TRA@	-1.23218082544072	7.06128596076514	-27.2060496880099	5.30461428903756e-119	1.20578782634348e-118	260.799090038327
284	221183_at	-1.12203412940361	6.57372601456991	-27.1681064032	9.31925022013879e-119	2.11410646276495e-118	260.236171708359
471	CYP2C19	-1.09261521027736	6.41423514906803	-27.1666135309511	9.52816135691803e-119	2.15717573120624e-118	260.214025234965
686	KIAA1654	-1.10956110346451	6.09888224711143	-27.1372180890465	1.47428833138344e-118	3.33112652919371e-118	259.777972158342
658	IPCEF1	-1.21430531435694	6.35904551279431	-27.1286657693122	1.67391533502015e-118	3.77464573554344e-118	259.651114877064
239	217324_at	-1.24983243997211	8.17765601571377	-27.0814509276947	3.37425413487742e-118	7.59374886815356e-118	258.950840051826
402	CA14	-1.53658940834423	6.97873739067437	-27.060931562319	4.57586036531319e-118	1.02775276459018e-117	258.64653935341
775	MUC8	-1.20711907911099	7.06821051303958	-27.0559024995673	4.93054963533326e-118	1.1052241954846e-117	258.571962052521
693	KIR2DL5A	-1.63347594161915	7.67424249873879	-27.002451431401	1.0900881490381e-117	2.43869522670184e-117	257.779404056706
1043	TAAR5	-1.04775901065427	6.680347667927	-26.9862746390423	1.38589640613195e-117	3.09434858331631e-117	257.539568813709
589	GRIN2B	-0.995194108341837	5.81087442584518	-26.958974692759	2.07817324526416e-117	4.6308899874784e-117	257.13485487317
643	IFNA7	-1.47038367759162	6.43174835134678	-26.9261835503521	3.38065825374876e-117	7.51847768810137e-117	256.648789004555
1065	THPO	-1.16570928225076	6.01646270996504	-26.8940656495006	5.44449664701095e-117	1.208464745964e-116	256.172759955069
694	KIR2DS1	-1.44726059035265	7.74429886004191	-26.8872367825182	6.02500495331062e-117	1.33469777047899e-116	256.071554648465
710	KRT84	-0.928496269663734	5.73327311772775	-26.8695480878182	7.83292243300463e-117	1.73181019417212e-116	255.809416438989
111	215423_at	-1.31825936625488	6.92863561039378	-26.8553304347026	9.67211053204626e-117	2.13427468270494e-116	255.598730196549
1037	STRN	-0.934478208101588	6.474688869244	-26.8415021391792	1.18742328515173e-116	2.61510342177384e-116	255.393824668167
1038	STXBP6	-1.27350382058163	5.83050470900614	-26.814773844366	1.76514658416462e-116	3.87989501606671e-116	254.997799829244
346	APBA1	-1.32812129448993	7.2641864975903	-26.7626203452554	3.8254855436289e-116	8.39234425462774e-116	254.225176209306
931	RFPL2	-1.07569962827746	6.45671976020249	-26.7484964233863	4.71675229710073e-116	1.03275891688937e-115	254.015965862791
